site_id,facility,indicator,sex,age_group,Date_Submitted,tx_curr
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.734960+00:00,0,4,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.734960+00:00,0,2,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.734960+00:00,2,5,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.734960+00:00,0,1,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.734960+00:00,4,26,4
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.734960+00:00,0,2,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.734960+00:00,3,49,2
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.734960+00:00,2,5,2
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.734960+00:00,1,3,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.734960+00:00,0,1,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.734960+00:00,0,1,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.734960+00:00,1,4,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.734960+00:00,0,2,1
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.734960+00:00,0,4,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.734960+00:00,0,3,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.734960+00:00,0,3,1
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.734960+00:00,0,2,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.734960+00:00,1,1,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.734960+00:00,0,1,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.734960+00:00,1,1,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.734960+00:00,1,0,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.734960+00:00,0,3,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.734960+00:00,0,8,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.734960+00:00,0,1,1
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.734960+00:00,0,7,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.734960+00:00,0,4,1
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.734960+00:00,0,2,0
1075,Kavuzi Cummock Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.734960+00:00,0,5,0
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.554603+00:00,0,9,28
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.554603+00:00,9,87,15
10,Area 25 Urban Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.554603+00:00,39,259,81
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.554603+00:00,14,124,207
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.554603+00:00,1,0,1
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.554603+00:00,0,2,4
10,Area 25 Urban Health Centre,TX_CURR_MMD,Unknown,All,2025-08-26 01:24:06.554603+00:00,0,2,1
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.554603+00:00,4,49,74
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.554603+00:00,3,83,207
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.554603+00:00,38,305,300
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.554603+00:00,1,34,59
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.554603+00:00,6,236,506
10,Area 25 Urban Health Centre,TX_CURR_MMD,Unknown,25-29 years,2025-08-26 01:24:06.554603+00:00,0,1,0
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,<1 years,2025-08-26 01:24:06.554603+00:00,0,3,0
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.554603+00:00,1,11,41
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.554603+00:00,1,11,8
10,Area 25 Urban Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.554603+00:00,22,114,51
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.554603+00:00,0,12,12
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.554603+00:00,4,31,33
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,85-89 years,2025-08-26 01:24:06.554603+00:00,0,0,1
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.554603+00:00,1,5,13
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.554603+00:00,21,320,470
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.554603+00:00,5,161,269
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.554603+00:00,0,2,0
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.554603+00:00,3,38,6
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.554603+00:00,0,1,1
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.554603+00:00,1,5,13
10,Area 25 Urban Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.554603+00:00,85,1419,2371
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.554603+00:00,0,11,17
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.554603+00:00,2,49,5
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.554603+00:00,2,171,332
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.554603+00:00,10,76,144
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.554603+00:00,1,34,65
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.554603+00:00,0,70,174
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.554603+00:00,31,315,377
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.554603+00:00,5,142,339
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.554603+00:00,2,49,101
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.554603+00:00,0,44,90
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.554603+00:00,0,2,6
10,Area 25 Urban Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.554603+00:00,34,125,101
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.554603+00:00,56,891,1546
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.554603+00:00,0,1,0
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.554603+00:00,0,3,21
10,Area 25 Urban Health Centre,TX_CURR_MMD,Unknown,20-24 years,2025-08-26 01:24:06.554603+00:00,0,0,1
10,Area 25 Urban Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.554603+00:00,2,62,9
10,Area 25 Urban Health Centre,TX_CURR_MMD,Unknown,10-14 years,2025-08-26 01:24:06.554603+00:00,0,1,0
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
115,Chitekesa Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.578755+00:00,0,8,11
115,Chitekesa Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.578755+00:00,0,5,19
115,Chitekesa Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.578755+00:00,2,80,176
115,Chitekesa Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.578755+00:00,1,15,43
115,Chitekesa Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.578755+00:00,5,14,58
115,Chitekesa Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.578755+00:00,11,40,4
115,Chitekesa Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.578755+00:00,8,32,48
115,Chitekesa Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.578755+00:00,0,42,136
115,Chitekesa Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.578755+00:00,0,12,25
115,Chitekesa Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.578755+00:00,2,29,0
115,Chitekesa Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.578755+00:00,10,268,640
115,Chitekesa Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.578755+00:00,0,10,15
115,Chitekesa Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.578755+00:00,9,98,208
115,Chitekesa Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.578755+00:00,15,42,70
115,Chitekesa Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.578755+00:00,1,11,23
115,Chitekesa Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.578755+00:00,0,5,6
115,Chitekesa Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.578755+00:00,0,6,4
115,Chitekesa Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.578755+00:00,0,3,1
115,Chitekesa Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.578755+00:00,0,2,2
115,Chitekesa Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.578755+00:00,0,1,1
115,Chitekesa Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.578755+00:00,29,55,5
115,Chitekesa Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.578755+00:00,0,6,48
115,Chitekesa Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.578755+00:00,0,1,4
115,Chitekesa Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.578755+00:00,0,24,99
115,Chitekesa Health Centre,TX_CURR_MMD,Female,90 plus years,2025-08-26 01:24:06.578755+00:00,0,0,1
115,Chitekesa Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.578755+00:00,6,72,126
115,Chitekesa Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.578755+00:00,14,101,201
115,Chitekesa Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.578755+00:00,0,7,42
115,Chitekesa Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.578755+00:00,1,31,3
115,Chitekesa Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.578755+00:00,1,43,104
115,Chitekesa Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.578755+00:00,0,67,94
115,Chitekesa Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.578755+00:00,0,7,14
115,Chitekesa Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.578755+00:00,34,570,1031
115,Chitekesa Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.578755+00:00,1,26,72
115,Chitekesa Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.578755+00:00,1,26,80
115,Chitekesa Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.578755+00:00,1,8,4
115,Chitekesa Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.578755+00:00,4,37,8
115,Chitekesa Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.578755+00:00,0,8,35
115,Chitekesa Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.578755+00:00,0,2,7
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
138,Dedza District Hospital,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.590824+00:00,92,1734,1292
138,Dedza District Hospital,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.590824+00:00,0,8,8
138,Dedza District Hospital,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.590824+00:00,2,10,18
138,Dedza District Hospital,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.590824+00:00,0,6,7
138,Dedza District Hospital,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.590824+00:00,1,36,68
138,Dedza District Hospital,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.590824+00:00,93,1175,821
138,Dedza District Hospital,TX_CURR_MMD,Unknown,40-44 years,2025-08-26 01:24:06.590824+00:00,1,0,0
138,Dedza District Hospital,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.590824+00:00,1,99,70
138,Dedza District Hospital,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.590824+00:00,0,0,15
138,Dedza District Hospital,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.590824+00:00,4,48,0
138,Dedza District Hospital,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.590824+00:00,2,57,63
138,Dedza District Hospital,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.590824+00:00,1,97,101
138,Dedza District Hospital,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.590824+00:00,3,169,149
138,Dedza District Hospital,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.590824+00:00,5,136,131
138,Dedza District Hospital,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.590824+00:00,14,62,37
138,Dedza District Hospital,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.590824+00:00,1,13,5
138,Dedza District Hospital,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.590824+00:00,3,59,3
138,Dedza District Hospital,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.590824+00:00,0,23,29
138,Dedza District Hospital,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.590824+00:00,34,226,81
138,Dedza District Hospital,TX_CURR_MMD,Female,85-89 years,2025-08-26 01:24:06.590824+00:00,0,2,0
138,Dedza District Hospital,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.590824+00:00,29,331,276
138,Dedza District Hospital,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.590824+00:00,10,64,4
138,Dedza District Hospital,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.590824+00:00,0,3,2
138,Dedza District Hospital,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.590824+00:00,15,162,130
138,Dedza District Hospital,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.590824+00:00,40,142,23
138,Dedza District Hospital,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.590824+00:00,2,0,0
138,Dedza District Hospital,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.590824+00:00,0,13,15
138,Dedza District Hospital,TX_CURR_MMD,Male,90 plus years,2025-08-26 01:24:06.590824+00:00,0,0,1
138,Dedza District Hospital,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.590824+00:00,14,110,62
138,Dedza District Hospital,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.590824+00:00,4,242,219
138,Dedza District Hospital,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.590824+00:00,35,316,159
138,Dedza District Hospital,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.590824+00:00,0,1,2
138,Dedza District Hospital,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.590824+00:00,3,46,1
138,Dedza District Hospital,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.590824+00:00,9,55,16
138,Dedza District Hospital,TX_CURR_MMD,Male,85-89 years,2025-08-26 01:24:06.590824+00:00,0,1,2
138,Dedza District Hospital,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.590824+00:00,13,179,135
138,Dedza District Hospital,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.590824+00:00,1,29,23
138,Dedza District Hospital,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.590824+00:00,51,49,6
138,Dedza District Hospital,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.590824+00:00,3,1,6
138,Dedza District Hospital,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.590824+00:00,22,317,155
138,Dedza District Hospital,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.590824+00:00,50,271,0
138,Dedza District Hospital,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.590824+00:00,1,15,7
138,Dedza District Hospital,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.590824+00:00,13,151,96
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
16,Bangwe Health Centre,TX_CURR_MMD,Male,60-64 years,2025-08-26 01:24:06.576906+00:00,3,50,36
16,Bangwe Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.576906+00:00,5,18,14
16,Bangwe Health Centre,TX_CURR_MMD,FNP,All,2025-08-26 01:24:06.576906+00:00,137,2295,1167
16,Bangwe Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.576906+00:00,36,407,225
16,Bangwe Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.576906+00:00,23,174,56
16,Bangwe Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.576906+00:00,14,184,96
16,Bangwe Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.576906+00:00,0,13,3
16,Bangwe Health Centre,TX_CURR_MMD,Female,25-29 years,2025-08-26 01:24:06.576906+00:00,39,358,94
16,Bangwe Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.576906+00:00,7,40,4
16,Bangwe Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.576906+00:00,9,255,166
16,Bangwe Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.576906+00:00,0,8,4
16,Bangwe Health Centre,TX_CURR_MMD,Male,80-84 years,2025-08-26 01:24:06.576906+00:00,0,0,3
16,Bangwe Health Centre,TX_CURR_MMD,Male,50-54 years,2025-08-26 01:24:06.576906+00:00,4,160,108
16,Bangwe Health Centre,TX_CURR_MMD,Unknown,65-69 years,2025-08-26 01:24:06.576906+00:00,0,1,0
16,Bangwe Health Centre,TX_CURR_MMD,Male,30-34 years,2025-08-26 01:24:06.576906+00:00,9,112,62
16,Bangwe Health Centre,TX_CURR_MMD,Male,65-69 years,2025-08-26 01:24:06.576906+00:00,1,31,22
16,Bangwe Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.576906+00:00,0,23,16
16,Bangwe Health Centre,TX_CURR_MMD,Male,55-59 years,2025-08-26 01:24:06.576906+00:00,4,102,63
16,Bangwe Health Centre,TX_CURR_MMD,Female,70-74 years,2025-08-26 01:24:06.576906+00:00,0,12,10
16,Bangwe Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.576906+00:00,16,94,5
16,Bangwe Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.576906+00:00,6,92,50
16,Bangwe Health Centre,TX_CURR_MMD,Male,All,2025-08-26 01:24:06.576906+00:00,101,1446,823
16,Bangwe Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.576906+00:00,4,4,4
16,Bangwe Health Centre,TX_CURR_MMD,Male,<1 years,2025-08-26 01:24:06.576906+00:00,1,1,1
16,Bangwe Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.576906+00:00,32,347,166
16,Bangwe Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.576906+00:00,2,54,33
16,Bangwe Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.576906+00:00,16,249,156
16,Bangwe Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.576906+00:00,0,5,6
16,Bangwe Health Centre,TX_CURR_MMD,FP,All,2025-08-26 01:24:06.576906+00:00,15,119,56
16,Bangwe Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.576906+00:00,10,55,30
16,Bangwe Health Centre,TX_CURR_MMD,Female,50-54 years,2025-08-26 01:24:06.576906+00:00,4,181,114
16,Bangwe Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.576906+00:00,6,61,3
16,Bangwe Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.576906+00:00,0,24,12
16,Bangwe Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.576906+00:00,9,68,30
16,Bangwe Health Centre,TX_CURR_MMD,Female,5-9 years,2025-08-26 01:24:06.576906+00:00,4,12,15
16,Bangwe Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.576906+00:00,24,452,248
16,Bangwe Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.576906+00:00,0,3,1
16,Bangwe Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.576906+00:00,12,318,185
16,Bangwe Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.576906+00:00,52,188,4
16,Bangwe Health Centre,TX_CURR_MMD,Unknown,All,2025-08-26 01:24:06.576906+00:00,0,2,0
16,Bangwe Health Centre,TX_CURR_MMD,Male,90 plus years,2025-08-26 01:24:06.576906+00:00,0,0,1
16,Bangwe Health Centre,TX_CURR_MMD,Unknown,40-44 years,2025-08-26 01:24:06.576906+00:00,0,1,0
16,Bangwe Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.576906+00:00,5,81,8
site_id,facility,indicator,sex,age_group,Date_Submitted,# of clients on <3 months of ARVs,# of clients on 3 - 5 months of ARVs,# of clients on >= 6 months of ARVs
193,Jalasi Health Centre,TX_CURR_MMD,Female,35-39 years,2025-08-26 01:24:06.594725+00:00,6,28,152
193,Jalasi Health Centre,TX_CURR_MMD,Male,35-39 years,2025-08-26 01:24:06.594725+00:00,0,9,23
193,Jalasi Health Centre,TX_CURR_MMD,Male,40-44 years,2025-08-26 01:24:06.594725+00:00,0,5,46
193,Jalasi Health Centre,TX_CURR_MMD,Male,5-9 years,2025-08-26 01:24:06.594725+00:00,0,7,6
193,Jalasi Health Centre,TX_CURR_MMD,Male,75-79 years,2025-08-26 01:24:06.594725+00:00,0,0,4
193,Jalasi Health Centre,TX_CURR_MMD,Female,85-89 years,2025-08-26 01:24:06.594725+00:00,0,0,2
193,Jalasi Health Centre,TX_CURR_MMD,FBF,All,2025-08-26 01:24:06.594725+00:00,3,14,20
193,Jalasi Health Centre,TX_CURR_MMD,Female,15-19 years,2025-08-26 01:24:06.594725+00:00,2,15,10
193,Jalasi Health Centre,TX_CURR_MMD,Female,10-14 years,2025-08-26 01:24:06.594725+00:00,0,24,1
193,Jalasi Health Centre,TX_CURR_MMD,Female,75-79 years,2025-08-26 01:24:06.594725+00:00,0,2,7
193,Jalasi Health Centre,TX_CURR_MMD,Female,30-34 years,2025-08-26 01:24:06.594725+00:00,8,29,119
193,Jalasi Health Centre,TX_CURR_MMD,Female,65-69 years,2025-08-26 01:24:06.594725+00:00,0,4,16
193,Jalasi Health Centre,TX_CURR_MMD,Male,1-4 years,2025-08-26 01:24:06.594725+00:00,0,3,3
193,Jalasi Health Centre,TX_CURR_MMD,Female,40-44 years,2025-08-26 01:24:06.594725+00:00,3,31,185
193,Jalasi Health Centre,TX_CURR_MMD,Male,20-24 years,2025-08-26 01:24:06.594725+00:00,0,3,4
193,Jalasi Health Centre,TX_CURR_MMD,Female,<1 years,2025-08-26 01:24:06.594725+00:00,0,0,1
193,Jalasi Health Centre,TX_CURR_MMD,Female,20-24 years,2025-08-26 01:24:06.594725+00:00,11,9,20
193,Jalasi Health Centre,TX_CURR_MMD,Male,45-49 years,2025-08-26 01:24:06.594725+00:00,0,10,52
193,Jalasi Health Centre,TX_CURR_MMD,Male,10-14 years,2025-08-26 01:24:06.594725+00:00,0,25,0
193,Jalasi Health Centre,TX_CURR_MMD,Female,55-59 years,2025-08-26 01:24:06.594725+00:00,0,9,41
193,Jalasi Health Centre,TX_CURR_MMD,Female,60-64 years,2025-08-26 01:24:06.594725+00:00,0,5,40
193,Jalasi Health Centre,TX_CURR_MMD,Female,1-4 years,2025-08-26 01:24:06.594725+00:00,0,0,1
193,Jalasi Health Centre,TX_CURR_MMD,Male,25-29 years,2025-08-26 01:24:06.594725+00:00,0,1,6
193,Jalasi Health Centre,TX_CURR_MMD,Male,15-19 years,2025-08-26 01:24:06.594725+00:00,2,12,7
193,Jalasi Health Centre,TX_CURR_MMD,Female,45-49 years,2025-08-26 01:24:06.594725+00:00,2,16,110
193,Jalasi Health Centre,TX_CURR_MMD,Male,70-74 years,2025-08-26 01:24:06.594725+00:00,0,1,9
193,Jalasi Health Centre,TX_CURR_MMD,Female,80-84 years,2025-08-26 01:24:06.594725+00:00,0,0,1
